ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
tet(V)	3000181	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	58.00	0.00	58.00	77.94	982.00	84.91	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
lsaB	3003111	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus sciuri	68.00	0.00	68.00	24.95	369.00	50.78	0	0	0	0	N/A	N/A		1479	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
ErmV	3002824	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces viridochromogenes	46.00	0.00	46.00	66.67	520.00	71.98	0	0	0	0	N/A	N/A		780	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
novA	3002522	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces niveus	534.00	0.00	534.00	65.64	1213.00	93.32	0	0	0	0	N/A	N/A		1848	ATP-binding cassette (ABC) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
rosA	3003048	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	4.00	0.00	4.00	5.27	65.00	47.75	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
OXA-53	3001810	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	6.00	0.00	6.00	17.75	147.00	45.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrVC1	3002799	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	2.00	0.00	2.00	22.98	151.00	198.50	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
rmtG	3002668	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	7.00	0.00	7.00	32.08	255.00	75.14	0	0	0	0	N/A	N/A		795	16S rRNA methyltransferase (G1405)	aminoglycoside antibiotic	antibiotic target alteration
AAC(2')-Id	3002526	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	36.00	0.00	36.00	76.78	486.00	79.14	0	0	0	0	N/A	N/A		633	AAC(2')	aminoglycoside antibiotic	antibiotic inactivation
IND-9	3002265	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	7.00	0.00	7.00	8.33	60.00	40.43	0	0	0	0	N/A	N/A		720	IND beta-lactamase	carbapenem	antibiotic inactivation
Erm(43)	3003205	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus lentus	25.00	0.00	25.00	58.47	428.00	52.92	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration
LRA-1	3002482	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	26.00	0.00	26.00	76.46	679.00	91.96	0	0	0	0	N/A	N/A		888	class A LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
EXO-1	3003564	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces albus	46.00	0.00	46.00	17.14	162.00	68.33	0	0	0	0	N/A	N/A		945	EXO beta-lactamase	penam	antibiotic inactivation
vanR gene in vanG cluster	3002926	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	17.00	0.00	17.00	41.95	297.00	68.29	0	0	0	0	N/A	N/A		708	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
OXA-235	3001676	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	18.17	151.00	190.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
spd	3002631	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	16.00	0.00	16.00	20.93	162.00	49.94	0	0	0	0	N/A	N/A		774	ANT(9)	aminoglycoside antibiotic	antibiotic inactivation
Erm(41)	3000603	protein homolog model	CARD	1	100.0	no data	no data	Mycobacteroides abscessus	44.00	0.00	44.00	30.46	127.00	60.41	0	0	0	0	N/A	N/A		417	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CTX-M-37	3001899	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	0.00	1.00	1.94	17.00	23.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
LRA-3	3002510	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	53.00	0.00	53.00	19.25	175.00	64.74	0	0	0	0	N/A	N/A		909	subclass B3 LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
sgm	3000862	protein homolog model	CARD	1	100.0	no data	no data	Micromonospora zionensis	3.00	0.00	3.00	9.33	77.00	63.67	0	0	0	0	N/A	N/A		825	16S rRNA methyltransferase (G1405)	aminoglycoside antibiotic	antibiotic target alteration
LnuP	3004601	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	7.00	0.00	7.00	69.46	348.00	140.86	0	0	0	0	N/A	N/A		501	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
VCC-1	3003713	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	3.00	0.00	3.00	25.03	214.00	152.00	0	0	0	0	N/A	N/A		855	VCC beta-lactamase	monobactam; carbapenem; penam	antibiotic inactivation
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	27.00	0.00	27.00	17.48	150.00	41.59	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
mefC	3003745	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	4.00	0.00	4.00	3.27	40.00	34.00	0	0	0	0	N/A	N/A		1224	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
SPM-1	3003793	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	0.00	8.00	43.80	364.00	81.00	0	0	0	0	N/A	N/A		831	SPM beta-lactamase	carbapenem	antibiotic inactivation
lfrA	3003967	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	283.00	0.00	283.00	64.03	970.00	65.27	0	0	0	0	N/A	N/A		1515	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
rphB	3003992	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus sp.	4.00	0.00	4.00	12.62	335.00	68.50	0	0	0	0	N/A	N/A		2655	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
OXA-443	3003599	protein homolog model	CARD	1	100.0	no data	no data	Ralstonia mannitolilytica	169.00	0.00	169.00	40.58	336.00	86.60	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MCR-4.3	3004695	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	19.00	0.00	19.00	67.71	1101.00	173.00	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
MCR-4.4	3004696	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	18.20	296.00	181.50	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mgtA	3000462	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces lividans	237.00	0.00	237.00	20.53	258.00	67.40	0	0	0	0	N/A	N/A		1257	mgt macrolide glycotransferase	macrolide antibiotic	antibiotic inactivation
BRO-1	3004761	protein homolog model	CARD	1	100.0	no data	no data	Moraxella catarrhalis	9.00	0.00	9.00	30.47	287.00	66.11	0	0	0	0	N/A	N/A		942	BRO Beta-lactamase	penam	antibiotic inactivation
ACI-1	3004359	protein homolog model	CARD	1	100.0	no data	no data	Acidaminococcus fermentans	16.00	0.00	16.00	17.78	152.00	60.69	0	0	0	0	N/A	N/A		855	ACI beta-lactamase	cephalosporin; penam; penem	antibiotic inactivation
sul4	3004361	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	61.00	0.00	61.00	100.00	864.00	145.44	0	0	0	0	N/A	N/A		864	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
Agrobacterium fabrum chloramphenicol acetyltransferase	3004451	protein homolog model	CARD	1	100.0	no data	no data	Agrobacterium fabrum	8.00	0.00	8.00	58.57	369.00	67.88	0	0	0	0	N/A	N/A		630	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
CGA-1	3004766	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium gleum	18.00	0.00	18.00	15.59	137.00	50.00	0	0	0	0	N/A	N/A		879	CGA beta-lactamase	penam	antibiotic inactivation
OXA-308	3001763	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter gerneri	10.00	0.00	10.00	13.93	117.00	44.10	0	0	0	0	N/A	N/A		840	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CIA-3	3004770	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	2.00	0.00	2.00	4.10	36.00	28.50	0	0	0	0	N/A	N/A		879	CIA beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
mphH	3004539	protein homolog model	CARD	1	100.0	no data	no data	Brachybacterium faecium	272.00	0.00	272.00	86.29	774.00	64.29	0	0	0	0	N/A	N/A		897	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
MCR-7.1	3004517	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	15.00	0.00	15.00	53.33	864.00	89.80	0	0	0	0	N/A	N/A		1620	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
CAM-1	3004559	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	0.00	11.00	76.17	553.00	102.45	0	0	0	0	N/A	N/A		726	CAM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
ICR-Mo	3004569	protein homolog model	CARD; Resistomes & Variants	6	95.91 - 100.0	no data	no data	Moraxella osloensis	8.00	0.00	8.00	9.30	156.50	186.00	0	0	0	0	N/A	N/A		1677; 1692; 1677; 1692; 1692; 1677	intrinsic colistin resistant phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
FLC-1	3005033	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	72.00	0.00	72.00	17.61	158.00	42.35	0	0	0	0	N/A	N/A		897	FRI beta-lactamase	penam	antibiotic inactivation
cmlA9	3005043	protein homolog model	CARD; Resistomes & Variants	4	99.65 - 100.0	YES	YES	Salmonella enterica; Klebsiella pneumoniae; Paracoccus denitrificans; Pseudomonas aeruginosa	43.00	0.00	43.00	44.28	507.00	198.37	0	0	0	0	N/A	N/A		1215; 1215; 861; 1215	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
CSP-1	3006871	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	32.00	0.00	32.00	17.54	161.00	58.41	0	0	0	0	N/A	N/A		918	CSP beta-lactamase	cephalosporin	antibiotic inactivation
EBR-4	3005462	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	4.00	0.00	4.00	24.72	175.00	70.25	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
EVM-1	3006886	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	6.00	0.00	6.00	42.92	394.00	106.00	0	0	0	0	N/A	N/A		918	EVM beta-lactamase	carbapenem	antibiotic inactivation
FIA-1	3006887	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	65.00	0.00	65.00	39.07	293.00	58.18	0	0	0	0	N/A	N/A		750	FIA beta-lactamase	carbapenem	antibiotic inactivation
IMI-5	3001862	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	7.00	0.00	7.00	32.65	287.00	74.86	0	0	0	0	N/A	N/A		879	IMI beta-lactamase	carbapenem	antibiotic inactivation
MBL1b	3006951	protein homolog model	CARD	1	100.0	no data	no data	Caulobacter vibrioides	52.00	0.00	52.00	70.11	610.00	69.19	0	0	0	0	N/A	N/A		870	MBL beta-lactamase	carbapenem	antibiotic inactivation
MOC-1	3006952	protein homolog model	CARD	1	100.0	no data	no data	Myroides odoratus	11.00	0.00	11.00	17.54	131.00	59.73	0	0	0	0	N/A	N/A		747	MOC beta-lactamase	carbapenem	antibiotic inactivation
OXA-602	3005823	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	1.00	0.00	1.00	2.49	19.00	34.00	0	0	0	0	N/A	N/A		762	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-606	3005827	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	3.00	0.00	3.00	3.88	30.00	34.00	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-613	3005834	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	4.00	0.00	4.00	2.66	20.00	36.25	0	0	0	0	N/A	N/A		753	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-727	3005932	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter	5.00	0.00	5.00	4.93	42.00	38.40	0	0	0	0	N/A	N/A		852	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-728	3005933	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	0.00	1.00	2.46	21.00	58.00	0	0	0	0	N/A	N/A		852	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-815	3006014	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter radioresistens	1.00	0.00	1.00	2.80	23.00	56.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PAU-1	3006964	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	19.00	0.00	19.00	100.00	882.00	166.00	0	0	0	0	N/A	N/A		882	PAU beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
PDC-139	3006516	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	1.59	19.00	34.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-450	3006817	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	51.00	0.00	51.00	55.70	665.00	61.12	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
POM-1	3006974	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas	118.00	0.00	118.00	55.75	480.00	70.23	0	0	0	0	N/A	N/A		861	POM beta-lactamase	carbapenem	antibiotic inactivation
PST-1	3006976	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas stutzeri	5.00	0.00	5.00	13.85	101.00	56.40	0	0	0	0	N/A	N/A		729	PST beta-lactamase	carbapenem	antibiotic inactivation
SGM-6	3006992	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	95.00	0.00	95.00	73.39	720.00	75.75	0	0	0	0	N/A	N/A		981	SGM beta-lactamase	carbapenem	antibiotic inactivation
STA-1	3007000	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	17.56	138.00	61.50	0	0	0	0	N/A	N/A		786	STA beta-lactamase	carbapenem	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	CARD; Resistomes & Variants	90	84.09 - 100.0	YES	no data	Bifidobacterium adolescentis; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium thermophilum; Parascardovia denticolens; Bifidobacterium breve; Gardnerella vaginalis; Streptococcus pneumoniae; Bifidobacterium dentium	17812.00	0.00	17812.00	26.62	913.79	117.68	0	0	0	0	N/A	N/A		3561; 3561; 3561; 3561; 3561; 3561; 3561; 3684; 3684; 3633; 3684; 3684; 3564; 3684; 3633; 3564; 3684; 3684; 3684; 3705; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3570; 3570; 3570; 3570; 3552; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3585; 3567; 3444; 3636; 3567; 3585; 3567; 3585; 3585; 3585; 3567; 69; 3561; 3561; 3561; 3561; 3561; 3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
vanTm gene in vanL cluster	3002973	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	0.00	1.00	1.72	17.00	23.00	0	0	0	0	N/A	N/A		990	glycopeptide resistance gene cluster; vanT	glycopeptide antibiotic	antibiotic target alteration
vanS gene in vanO cluster	3002941	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	16.00	0.00	16.00	41.81	434.00	96.69	0	0	0	0	N/A	N/A		1038	vanS; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
nimI	3007111	protein homolog model	CARD	1	100.0	no data	no data	Prevotella baroniae	3.00	0.00	3.00	7.51	39.00	56.67	0	0	0	0	N/A	N/A		519	nitroimidazole reductase	nitroimidazole antibiotic	antibiotic inactivation
vanH gene in vanP cluster	3007188	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	1.00	0.00	1.00	1.80	17.00	23.00	0	0	0	0	N/A	N/A		945	vanH; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
Streptomyces venezuelae rox	3007209	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	65.00	0.00	65.00	42.49	608.00	69.15	0	0	0	0	N/A	N/A		1431	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
Nocardia farcinica rox	3007210	protein homolog model	CARD	1	100.0	no data	no data	Nocardia farcinica	97.00	0.00	97.00	53.16	756.00	70.05	0	0	0	0	N/A	N/A		1422	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
