ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-136	3001765	protein homolog model	Resistomes & Variants	1	99.26	NO	NO	Brachyspira pilosicoli	1.00	0.00	1.00	2.10	17.00	23.00	0	0	0	0	N/A	N/A		810	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mphE	3003741	protein homolog model	Resistomes & Variants	1	100.0	NO	YES	Acinetobacter johnsonii	2.00	0.00	2.00	43.38	285.00	154.50	0	0	0	0	N/A	N/A		657	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
sdrM	3007013	protein homolog model	Resistomes & Variants	2	52.3 - 71.46	YES	NO	Staphylococcus intermedius; Staphylococcus capitis	2.00	0.00	2.00	1.26	17.00	23.00	0	0	0	0	N/A	N/A		1344; 1347	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux
tet(A)	3000165	protein homolog model	Resistomes & Variants	1	96.49	NO	NO	Salmonella enterica	7.00	0.00	7.00	30.77	72.00	69.14	0	0	0	0	N/A	N/A		234	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
aadA8b	3004704	protein homolog model	Resistomes & Variants	1	97.04	NO	NO	Salmonella enterica	3.00	0.00	3.00	10.16	68.00	52.33	0	0	0	0	N/A	N/A		669	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
sul1	3000410	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Salmonella enterica	6.00	0.00	6.00	12.03	70.00	72.67	0	0	0	0	N/A	N/A		582	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
tet(S)	3000192	protein homolog model	Resistomes & Variants	1	99.69	NO	NO	Enterococcus hirae	2.00	0.00	2.00	8.14	158.00	187.00	0	0	0	0	N/A	N/A		1941	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
sepA	3007012	protein homolog model	Resistomes & Variants	1	70.97	YES	NO	Staphylococcus pasteuri; Staphylococcus warneri	1.00	0.00	1.00	3.63	17.00	23.00	0	0	0	0	N/A	N/A		468	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
ErmB	3000375	protein homolog model	Resistomes & Variants	1	97.38	NO	NO	Enterococcus faecium	1.00	0.00	1.00	3.09	18.00	34.00	0	0	0	0	N/A	N/A		582	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
adeF	3000777	protein homolog model	Resistomes & Variants	2	46.81 - 53.69	NO	NO	Inquilinus limosus	3.00	0.00	3.00	4.36	138.00	153.00	0	0	0	0	N/A	N/A		3183; 3147	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
adeJ	3000781	protein homolog model	Resistomes & Variants	1	97.64	NO	NO	Acinetobacter pittii	4.00	0.00	4.00	3.46	110.00	149.00	0	0	0	0	N/A	N/A		3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
FTU-1	3004801	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Francisella tularensis	2.00	0.00	2.00	4.54	20.00	46.00	0	0	0	0	N/A	N/A		441	FTU beta-lactamase	penam	antibiotic inactivation
MuxA	3004073	protein homolog model	Resistomes & Variants	1	99.74	NO	NO	Pseudomonas aeruginosa	19.00	0.00	19.00	17.98	232.00	23.16	0	0	0	0	N/A	N/A		1290	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux
qacG	3007015	protein homolog model	Resistomes & Variants	2	38.89 - 45.0	YES	NO	Bacillus pumilus; Burkholderia cenocepacia	316.00	0.00	316.00	41.18	464.00	23.63	0	0	0	0	N/A	N/A		321; 1182	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
ramA	3000823	protein homolog model	Resistomes & Variants	1	92.74	NO	NO	Enterobacter kobei	92.00	0.00	92.00	14.13	53.00	67.00	0	0	0	0	N/A	N/A		375	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
adeL	3000620	protein homolog model	Resistomes & Variants	1	99.44	NO	NO	Acinetobacter baumannii	1.00	0.00	1.00	3.35	19.00	34.00	0	0	0	0	N/A	N/A		567	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
CBP-1	3004764	protein homolog model	Resistomes & Variants	1	96.43	NO	NO	Clostridium botulinum	3.00	0.00	3.00	2.05	19.00	34.00	0	0	0	0	N/A	N/A		927	CBP beta-lactamase	penam	antibiotic inactivation
hp1181	3003964	protein homolog model	Resistomes & Variants	1	97.74	NO	NO	Helicobacter pylori	5.00	0.00	5.00	1.28	17.00	23.00	0	0	0	0	N/A	N/A		1332	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; nitroimidazole antibiotic	antibiotic efflux
lsaA	3000300	protein homolog model	Resistomes & Variants	2	98.39 - 98.8	NO	NO	Enterococcus faecalis	4.00	0.00	4.00	7.68	115.00	185.50	0	0	0	0	N/A	N/A		1497; 1497	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic; pleuromutilin antibiotic	antibiotic target protection
arlR	3000838	protein homolog model	Resistomes & Variants	1	99.33	NO	NO	Staphylococcus aureus	2.00	0.00	2.00	3.73	17.00	23.00	0	0	0	0	N/A	N/A		456	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Staphylococcus aureus LmrS	3004572	protein homolog model	Resistomes & Variants	1	95.97	NO	NO	Staphylococcus aureus	103.00	0.00	103.00	13.73	152.00	133.59	0	0	0	0	N/A	N/A		1107	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; oxazolidinone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
SAT-4	3002897	protein homolog model	Resistomes & Variants	1	98.68	NO	YES	Staphylococcus aureus	39.00	0.00	39.00	18.18	42.00	42.28	0	0	0	0	N/A	N/A		231	streptothricin acetyltransferase (SAT)	nucleoside antibiotic	antibiotic inactivation
PC1 beta-lactamase (blaZ)	3000621	protein homolog model	Resistomes & Variants	1	96.37	NO	NO	Staphylococcus aureus	3.00	0.00	3.00	2.91	17.00	23.00	0	0	0	0	N/A	N/A		585	BlaZ beta-lactamase	penam	antibiotic inactivation
ANT(4')-Ib	3003905	protein homolog model	Resistomes & Variants	1	99.6	NO	NO	Staphylococcus aureus	13.00	0.00	13.00	6.23	48.00	75.62	0	0	0	0	N/A	N/A		771	ANT(4')	aminoglycoside antibiotic	antibiotic inactivation
