ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
LEN-1	3002454	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	6.19	52.00	45.67	0	0	0	0	N/A	N/A		840	LEN beta-lactamase	penam; penem	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	5.00	0.00	5.00	54.56	491.00	136.00	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
AAC(3)-VIIIa	3002542	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	138.00	0.00	138.00	58.42	503.00	69.96	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD; Resistomes & Variants	3	99.64 - 100.0	YES	no data	uncultured bacterium; Elizabethkingia anophelis; Myroides phaeus; Bacteroides fragilis	24.00	0.00	24.00	60.81	501.67	169.92	0	0	0	0	N/A	N/A		825; 825; 825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmlv	3002700	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	24.00	0.00	24.00	51.87	680.00	86.58	0	0	0	0	N/A	N/A		1311	chloramphenicol phosphotransferase	phenicol antibiotic	antibiotic inactivation
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	35.00	0.00	35.00	53.29	486.00	63.80	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
ErmS	3001304	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	40.00	0.00	40.00	63.96	614.00	77.03	0	0	0	0	N/A	N/A		960	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration
AAC(2')-Ib	3002524	protein homolog model	CARD; Resistomes & Variants	3	90.31 - 100.0	YES	no data	Mycolicibacterium fortuitum; Mycolicibacterium septicum	45.00	0.00	45.00	57.86	341.33	105.61	0	0	0	0	N/A	N/A		588; 588; 597	AAC(2')	aminoglycoside antibiotic	antibiotic inactivation
SMB-1	3000854	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	6.00	0.00	6.00	43.89	370.00	106.17	0	0	0	0	N/A	N/A		843	SMB beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
smeE	3003056	protein homolog model	CARD; Resistomes & Variants	40	95.38 - 100.0	YES	no data	Stenotrophomonas maltophilia	519.00	0.00	519.00	19.93	622.45	142.89	0	0	0	0	N/A	N/A		3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
Erm(36)	3000605	protein homolog model	CARD	1	100.0	no data	no data	Micrococcus luteus	29.00	0.00	29.00	31.44	266.00	66.34	0	0	0	0	N/A	N/A		846	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
AAC(6')-Isa	3002563	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces albulus	92.00	0.00	92.00	75.32	357.00	74.15	0	0	0	0	N/A	N/A		474	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
rphA	3000444	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces sp.	91.00	0.00	91.00	61.66	1602.00	88.68	0	0	0	0	N/A	N/A		2598	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
tet(C)	3000167	protein homolog model	CARD; Resistomes & Variants	12	76.37 - 100.0	YES	no data	Aeromonas salmonicida; Acinetobacter baumannii; Escherichia albertii; Escherichia coli; Salmonella enterica; Klebsiella pneumoniae; Pasteurella multocida; Deinococcus radiodurans; Schaalia odontolytica; Bacillus subtilis; Helicobacter pylori	95.00	0.00	95.00	19.81	163.58	89.63	0	0	0	0	N/A	N/A		1191; 1176; 3471; 426; 1311; 699; 321; 1191; 249; 255; 273; 432	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CGB-1	3000841	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium gleum	37.00	0.00	37.00	20.85	152.00	45.22	0	0	0	0	N/A	N/A		729	CGB beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmlB1	3002699	protein homolog model	CARD	1	100.0	no data	no data	Bordetella bronchiseptica	21.00	0.00	21.00	14.61	185.00	57.14	0	0	0	0	N/A	N/A		1266	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
lsaB	3003111	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus sciuri	84.00	0.00	84.00	25.83	382.00	57.89	0	0	0	0	N/A	N/A		1479	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
novA	3002522	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces niveus	558.00	0.00	558.00	73.00	1349.00	88.19	0	0	0	0	N/A	N/A		1848	ATP-binding cassette (ABC) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
erm(40)	3004606	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium mageritense	45.00	0.00	45.00	44.58	337.00	73.24	0	0	0	0	N/A	N/A		756	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
AAC(6')-Iw	3002567	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter sp.	5.00	0.00	5.00	21.54	95.00	54.20	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-53	3001810	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	7.73	64.00	45.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
oleD	3000865	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	38.00	0.00	38.00	37.74	471.00	62.92	0	0	0	0	N/A	N/A		1248	ole glycosyltransferase	macrolide antibiotic	antibiotic inactivation
RbpA	3000245	protein homolog model	CARD; Resistomes & Variants	27	88.29 - 100.0	YES	no data	Mycolicibacterium smegmatis; Mycobacterium avium; Rhodococcus rhodochrous; Mycobacterium tuberculosis; Mycolicibacterium septicum; Mycobacterium marinum; Rhodococcus pyridinivorans; Mycobacterium colombiense; Mycobacterium lepromatosis; Mycolicibacterium fortuitum; Mycobacterium intracellulare; Mycobacterium kansasii	546.00	0.00	546.00	71.36	242.85	115.56	0	0	0	0	N/A	N/A		345; 336; 336; 336; 390; 336; 336; 336; 336; 336; 339; 339; 339; 336; 390; 336; 336; 336; 336; 336; 336; 336; 339; 336; 336; 336; 336	RbpA bacterial RNA polymerase-binding protein	rifamycin antibiotic	antibiotic target protection
IND-9	3002265	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	10.00	0.00	10.00	5.14	37.00	45.20	0	0	0	0	N/A	N/A		720	IND beta-lactamase	carbapenem	antibiotic inactivation
ErmR	3000594	protein homolog model	CARD	1	100.0	no data	no data	Aeromicrobium erythreum	51.00	0.00	51.00	53.57	548.00	69.69	0	0	0	0	N/A	N/A		1023	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
vanR gene in vanC cluster	3002922	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	16.00	0.00	16.00	56.32	392.00	97.19	0	0	0	0	N/A	N/A		696	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
OXA-258	3001503	protein homolog model	CARD	1	100.0	no data	no data	Achromobacter ruhlandii	1.00	0.00	1.00	2.06	17.00	23.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
vanX gene in vanO cluster	3002954	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	32.00	0.00	32.00	34.48	210.00	70.00	0	0	0	0	N/A	N/A		609	vanX; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
CTX-M-17	3001880	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	16.00	0.00	16.00	8.68	76.00	77.12	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
spd	3002631	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	11.00	0.00	11.00	17.05	132.00	48.64	0	0	0	0	N/A	N/A		774	ANT(9)	aminoglycoside antibiotic	antibiotic inactivation
blaR1	3000217	protein homolog model	CARD	1	100.0	no data	no data	Alkalihalobacillus clausii	6.00	0.00	6.00	6.56	116.00	46.83	0	0	0	0	N/A	N/A		1767	BlaZ beta-lactamase	penam	antibiotic inactivation
sgm	3000862	protein homolog model	CARD	1	100.0	no data	no data	Micromonospora zionensis	10.00	0.00	10.00	13.33	110.00	62.70	0	0	0	0	N/A	N/A		825	16S rRNA methyltransferase (G1405)	aminoglycoside antibiotic	antibiotic target alteration
gimA	3000463	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces ambofaciens	216.00	0.00	216.00	39.87	500.00	69.28	0	0	0	0	N/A	N/A		1254	gimA family macrolide glycosyltransferase	macrolide antibiotic	antibiotic inactivation
otr(C)	3002894	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces rimosus	156.00	0.00	156.00	71.02	750.00	101.01	0	0	0	0	N/A	N/A		1056	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
LnuP	3004601	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Clostridium perfringens	31.00	0.00	31.00	93.52	468.50	165.29	0	0	0	0	N/A	N/A		501; 501	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	32.00	0.00	32.00	31.59	271.00	46.12	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
vanI	3003723	protein homolog model	CARD; Resistomes & Variants	2	63.27 - 100.0	no data	YES	Desulfitobacterium hafniense; Enterococcus faecium	4.00	0.00	4.00	9.45	95.50	51.16	0	0	0	0	N/A	N/A		1047; 894	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
mefC	3003745	protein homolog model	CARD; Resistomes & Variants	2	99.75 - 100.0	no data	no data	Photobacterium damselae; Elizabethkingia anophelis; Escherichia coli	16.00	0.00	16.00	14.87	182.00	125.94	0	0	0	0	N/A	N/A		1224; 1224	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
SPM-1	3003793	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	0.00	7.00	35.02	291.00	90.43	0	0	0	0	N/A	N/A		831	SPM beta-lactamase	carbapenem	antibiotic inactivation
cdeA	3003835	protein homolog model	CARD	1	100.0	no data	no data	Clostridioides difficile	47.00	0.00	47.00	23.76	315.00	69.77	0	0	0	0	N/A	N/A		1326	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux
cipA	3003907	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus sp.	4.00	0.00	4.00	7.59	79.00	48.25	0	0	0	0	N/A	N/A		1041	Cfr 23S ribosomal RNA methyltransferase	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic	antibiotic target alteration
lfrA	3003967	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	241.00	0.00	241.00	57.10	865.00	64.31	0	0	0	0	N/A	N/A		1515	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
BahA	3003984	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus sp.	62.00	0.00	62.00	13.81	312.00	60.56	0	0	0	0	N/A	N/A		2259	Bah amidohydrolase	peptide antibiotic	antibiotic inactivation
OXA-443	3003599	protein homolog model	CARD	1	100.0	no data	no data	Ralstonia mannitolilytica	148.00	0.00	148.00	39.61	328.00	83.86	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mgtA	3000462	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces lividans	203.00	0.00	203.00	10.74	135.00	61.64	0	0	0	0	N/A	N/A		1257	mgt macrolide glycotransferase	macrolide antibiotic	antibiotic inactivation
ADC-18	3003862	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter pittii	5.00	0.00	5.00	7.29	84.00	70.80	0	0	0	0	N/A	N/A		1152	ADC beta-lactamase without carbapenemase activity	cephalosporin	antibiotic inactivation
ADC-23	3003867	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter pittii	2.00	0.00	2.00	22.66	261.00	155.50	0	0	0	0	N/A	N/A		1152	ADC beta-lactamase without carbapenemase activity	cephalosporin	antibiotic inactivation
BRO-1	3004761	protein homolog model	CARD	1	100.0	no data	no data	Moraxella catarrhalis	20.00	0.00	20.00	34.93	329.00	66.60	0	0	0	0	N/A	N/A		942	BRO Beta-lactamase	penam	antibiotic inactivation
ANT(3'')-IIb	3004090	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter sp.	6.00	0.00	6.00	13.89	110.00	50.50	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CFE-2	3004464	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	6.00	0.00	6.00	13.53	155.00	60.33	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
ADC-15	3003859	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter pittii	9.00	0.00	9.00	4.51	52.00	49.44	0	0	0	0	N/A	N/A		1152	ADC beta-lactamase without carbapenemase activity	cephalosporin	antibiotic inactivation
ACI-1	3004359	protein homolog model	CARD	1	100.0	no data	no data	Acidaminococcus fermentans	52.00	0.00	52.00	13.33	114.00	61.44	0	0	0	0	N/A	N/A		855	ACI beta-lactamase	cephalosporin; penam; penem	antibiotic inactivation
sul4	3004361	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	87.00	0.00	87.00	94.79	819.00	119.34	0	0	0	0	N/A	N/A		864	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
BIL-1	3004755	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	2.27	26.00	34.00	0	0	0	0	N/A	N/A		1146	BIL Beta-lactamase	cephalosporin	antibiotic inactivation
CGA-1	3004766	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium gleum	10.00	0.00	10.00	28.78	253.00	55.80	0	0	0	0	N/A	N/A		879	CGA beta-lactamase	penam	antibiotic inactivation
OXA-308	3001763	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter gerneri	44.00	0.00	44.00	11.79	99.00	54.14	0	0	0	0	N/A	N/A		840	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mphH	3004539	protein homolog model	CARD	1	100.0	no data	no data	Brachybacterium faecium	199.00	0.00	199.00	78.82	707.00	61.02	0	0	0	0	N/A	N/A		897	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
MCR-1.10	3004506	protein homolog model	CARD	1	100.0	no data	no data	Moraxella sp.	2.00	0.00	2.00	2.52	41.00	45.50	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mphO	3004543	protein homolog model	CARD	1	100.0	no data	no data	Brachybacterium paraconglomeratum	649.00	0.00	649.00	91.82	876.00	67.98	0	0	0	0	N/A	N/A		954	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
tet(52)	3004587	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1.00	0.00	1.00	1.45	17.00	23.00	0	0	0	0	N/A	N/A		1173	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation
CAM-1	3004559	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	59.00	0.00	59.00	99.86	725.00	121.56	0	0	0	0	N/A	N/A		726	CAM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
Erm(48)	3004094	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus xylosus	25.00	0.00	25.00	45.90	336.00	67.96	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration
FRI-5	3005028	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	8.00	0.00	8.00	16.84	150.00	62.50	0	0	0	0	N/A	N/A		891	FRI beta-lactamase	penam	antibiotic inactivation
FLC-1	3005033	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	38.00	0.00	38.00	16.61	149.00	58.13	0	0	0	0	N/A	N/A		897	FRI beta-lactamase	penam	antibiotic inactivation
cmlA9	3005043	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	13.00	0.00	13.00	60.25	732.00	116.85	0	0	0	0	N/A	N/A		1215	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
msrF	3005087	protein homolog model	CARD	1	100.0	no data	no data	Macrococcus canis	41.00	0.00	41.00	37.78	552.00	76.54	0	0	0	0	N/A	N/A		1461	msr-type ABC-F protein	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection
mef(D)	3005089	protein homolog model	CARD	1	100.0	no data	no data	Macrococcus canis	23.00	0.00	23.00	15.58	187.00	60.57	0	0	0	0	N/A	N/A		1200	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
PAC-1	3005150	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	0.00	3.00	6.63	76.00	56.67	0	0	0	0	N/A	N/A		1146	PAC beta-lactamase	cephalosporin	antibiotic inactivation
OXA-926	3005323	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella	1.00	0.00	1.00	2.11	17.00	23.00	0	0	0	0	N/A	N/A		807	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-930	3005331	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	9.00	0.00	9.00	6.14	51.00	47.67	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ADC-202	3006371	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter pittii	13.00	0.00	13.00	18.49	213.00	58.77	0	0	0	0	N/A	N/A		1152	ADC beta-lactamases pending classification for carbapenemase activity	cephalosporin	antibiotic inactivation
CSP-1	3006871	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	36.00	0.00	36.00	20.81	191.00	58.25	0	0	0	0	N/A	N/A		918	CSP beta-lactamase	cephalosporin	antibiotic inactivation
EBR-4	3005462	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	2.00	0.00	2.00	4.38	31.00	52.00	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
FIA-1	3006887	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	101.00	0.00	101.00	47.73	358.00	61.22	0	0	0	0	N/A	N/A		750	FIA beta-lactamase	carbapenem	antibiotic inactivation
GOB-33	3005682	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	22.00	0.00	22.00	11.00	96.00	56.23	0	0	0	0	N/A	N/A		873	GOB beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GOB-40	3005689	protein homolog model	CARD	1	100.0	no data	no data	Elizabethkingia anophelis	2.00	0.00	2.00	34.48	301.00	197.00	0	0	0	0	N/A	N/A		873	GOB beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
IMP-46	3002237	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas putida	5.00	0.00	5.00	17.63	128.00	49.40	0	0	0	0	N/A	N/A		726	IMP beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
MBL1b	3006951	protein homolog model	CARD	1	100.0	no data	no data	Caulobacter vibrioides	47.00	0.00	47.00	67.13	584.00	62.81	0	0	0	0	N/A	N/A		870	MBL beta-lactamase	carbapenem	antibiotic inactivation
ORR-1	3006963	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	16.00	0.00	16.00	14.58	112.00	60.62	0	0	0	0	N/A	N/A		768	ORR beta-lactamase	carbapenem	antibiotic inactivation
OXA-616	3005837	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	14.00	0.00	14.00	30.80	231.00	63.07	0	0	0	0	N/A	N/A		750	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-658	3005873	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter	2.00	0.00	2.00	7.36	53.00	65.50	0	0	0	0	N/A	N/A		720	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-727	3005932	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter	10.00	0.00	10.00	8.92	76.00	59.90	0	0	0	0	N/A	N/A		852	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-728	3005933	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	4.00	0.00	4.00	6.81	58.00	51.00	0	0	0	0	N/A	N/A		852	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-815	3006014	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter radioresistens	1.00	0.00	1.00	2.55	21.00	58.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-839	3006033	protein homolog model	CARD	1	100.0	no data	no data	Achromobacter xylosoxidans	8.00	0.00	8.00	10.14	84.00	104.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PAU-1	3006964	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	0.00	3.00	27.32	241.00	108.33	0	0	0	0	N/A	N/A		882	PAU beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
